"sku","nombre","descripcion","precio1","precio2","precio3","precio4","precio5","cantidad2","cantidad3","cantidad4","cantidad5","unidad_medida","CATEGORIA","ACTIVO"
"3557","COBERTURA REPOSTERIA CHOCOLATE GARFIAS 1_KG","-",69.00,64.00,64.00,64.00,"",10.00,10.00,10.00,"","PZ","CHOCOLATES",1
"3638","COBERTURA REPOSTERIA CHOCOLATE TRADICIONAL PROCALI 1_KG","-",81.00,76.00,76.00,76.00,"",20.00,20.00,20.00,"","PZ","CHOCOLATES",1
"2262","COCADA HORNEADA","-",10.00,9.00,9.00,9.00,"",30.00,30.00,30.00,"","PZ","BOTANAS, DULCES Y FRITURAS",1
"5215","COCKTAIL PARASOL (SOMBRILLA COCTELERA) 144_PZ","-",90.00,90.00,90.00,90.00,"",1.00,1.00,1.00,"","PQ","PALOS Y PALILLOS DE MADERA",1
"5224","COCO RALLADO IMPERIAL 10_KG","-",1092.00,1092.00,1092.00,1092.00,"",1.00,1.00,1.00,"","CJ","FRUTOS SECOS",1
"0920","COCO RALLADO IMPERIAL GRANEL","-",124.00,119.00,119.00,119.00,"",5.00,5.00,5.00,"","KG","FRUTOS SECOS",1
"3730","COCOA HERSHEYS 100% NATURAL 200_GR","-",108.00,102.00,102.00,102.00,"",20.00,20.00,20.00,"","PZ","CHOCOLATES",1
"4689","COCOA NATURAL EN POLVO PROCALI 5_KG","-",259.00,259.00,259.00,259.00,"",1.00,1.00,1.00,"","PQ","CHOCOLATES",1
"3640","COCOA NATURAL EN POLVO PROCALI GRANEL","-",55.00,55.00,55.00,55.00,"",1.00,1.00,1.00,"","KG","CHOCOLATES",1
"0263","COCTEL DE FRUTAS CORINA 820_GR","-",52.00,49.00,49.00,49.00,"",12.00,12.00,12.00,"","PZ","CONSERVAS Y ENLATADOS",1
"5489","COLCHON RELLENO CREMA PASTELERA SAN MIGUEL","-",31.00,30.00,30.00,30.00,"",12.00,12.00,12.00,"","PZ","GALLETAS Y PANES",1
"5490","COLCHON RELLENO QUESO Y ZARZAMORA SAN MIGUEL","-",38.00,36.00,36.00,36.00,"",12.00,12.00,12.00,"","PZ","GALLETAS Y PANES",1
"0266","COLOR AMARILLO HUEVO TROPICOLORS 100_GR","-",36.00,33.50,33.50,33.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0267","COLOR AMARILLO NARANJA TROPICOLORS 100_GR","-",43.00,40.00,40.00,40.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"1340","COLOR CAFE CARAMELO TROPICOLORS 100_GR","-",41.00,38.00,38.00,38.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"1111","COLOR NARANJA PASTOR 850 TROPICOLORS 250_GR","-",258.00,258.00,258.00,258.00,"",1.00,1.00,1.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0269","COLOR NARANJA PASTOR TROPICOLORS 100_GR","-",40.00,37.50,37.50,37.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0272","COLOR ROJO FRESA TROPICOLORS 100_GR","-",51.00,48.00,48.00,48.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2461","COLOR ROJO GROSELLA C170 DEIMAN 100_GR","-",25.00,25.00,25.00,25.00,"",1.00,1.00,1.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"1659","COLOR ROJO GROSELLA TROPICOLORS 100_GR","-",59.00,56.00,56.00,56.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0270","COLOR ROSA BRILLANTE TROPICOLORS 100_GR","-",56.00,53.00,53.00,53.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"0271","COLOR VERDE LIMON TROPICOLORS 100_GR","-",38.00,35.50,35.50,35.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4320","COMINO ENTERO 1_KG","-",112.00,112.00,112.00,112.00,"",1.00,1.00,1.00,"","PQ","ESPECIAS ENTERAS Y MOLIDAS",1
"5533","COMINO ENTERO ESPECIERO 60_GR","-",23.00,21.00,21.00,21.00,"",6.00,6.00,6.00,"","PZ","ESPECIAS ENTERAS Y MOLIDAS",1
"0924","COMINO ENTERO GRANEL","-",135.00,112.00,112.00,112.00,"",2.00,2.00,2.00,"","KG","ESPECIAS ENTERAS Y MOLIDAS",1
"5433","COMINO ENTERO LA ALTEÑA ESPECIERO 450_GR","-",57.00,53.00,53.00,53.00,"",12.00,12.00,12.00,"","PZ","ESPECIAS ENTERAS Y MOLIDAS",1
"5400","COMINO MOLIDO ESPECIERO 70_GR","-",23.00,21.00,21.00,21.00,"",6.00,6.00,6.00,"","PZ","ESPECIAS ENTERAS Y MOLIDAS",1
"5350","COMINO MOLIDO MOY 1_KG","-",112.00,112.00,112.00,112.00,"",1.00,1.00,1.00,"","PQ","ESPECIAS ENTERAS Y MOLIDAS",1
"5351","COMINO MOLIDO MOY GRANEL","-",135.00,112.00,112.00,112.00,"",2.00,2.00,2.00,"","KG","ESPECIAS ENTERAS Y MOLIDAS",1
"2045","CONCENTRADO CACAHUATE D-15 DEIMAN 120_ML","-",66.00,60.00,60.00,60.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2046","CONCENTRADO CHICLE AZUL D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2047","CONCENTRADO CHICLE ROSA D-15 DEIMAN 120_ML","-",66.00,60.00,60.00,60.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2048","CONCENTRADO CHOCOLATE D-15 DEIMAN 120_ML","-",66.00,60.00,60.00,60.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2049","CONCENTRADO COCO D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2050","CONCENTRADO DURAZNO D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5097","CONCENTRADO ELOTE ARTE PAN 1_LT","-",177.00,177.00,177.00,177.00,"",1.00,1.00,1.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2053","CONCENTRADO FRESA CREMOSA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2052","CONCENTRADO FRESA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2054","CONCENTRADO GROSELLA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2055","CONCENTRADO GUANABANA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2056","CONCENTRADO LIMON D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2374","CONCENTRADO MANGO D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4247","CONCENTRADO MANTEQUILLA LIQUIDA ARTE PAN 1_LT","-",164.00,157.00,157.00,157.00,"",6.00,6.00,6.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4061","CONCENTRADO MANTEQUILLA NARANJA ARTE PAN 1_LT","-",135.00,129.00,129.00,129.00,"",6.00,6.00,6.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"3650","CONCENTRADO MANTEQUILLA VAINILLA ARTE PAN 1_LT","-",164.00,157.00,157.00,157.00,"",6.00,6.00,6.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2057","CONCENTRADO NARANJA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4908","CONCENTRADO NATA ARTE PAN 1_LT","-",207.00,198.00,198.00,198.00,"",6.00,6.00,6.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2058","CONCENTRADO NUEZ D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2059","CONCENTRADO PIÑA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2060","CONCENTRADO PISTACHE D-15 DEIMAN 120_ML","-",50.00,50.00,50.00,50.00,"",1.00,1.00,1.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2061","CONCENTRADO ROMPOPE D-15 DEIMAN 120_ML","-",66.00,60.00,60.00,60.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5505","CONCENTRADO SABOR VAINILLA LA PUREZA 1_LT","-",49.00,46.00,46.00,46.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4241","CONCENTRADO SABOR VAINILLA LA PUREZA 4_LT","-",179.00,164.00,164.00,164.00,"",4.00,4.00,4.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2062","CONCENTRADO TAMARINDO D-15 DEIMAN 120_ML","-",42.00,41.00,41.00,41.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2063","CONCENTRADO UVA D-15 DEIMAN 120_ML","-",52.00,47.50,47.50,47.50,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"2064","CONCENTRADO VAINILLA HELADOS D-15 DEIMAN 120_ML","-",50.00,46.00,46.00,46.00,"",12.00,12.00,12.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5188","CONCHA REBANADA ALTA 1205-CRDI WOW","-",3.30,2.80,2.80,2.80,"",250.00,250.00,250.00,"","PZ","MOLDES Y CAJITAS DE PLASTICO",1
"3774","CONDIMENTO P/ ALITAS A LA DIABLA EL CRIOLLO 700_GR","-",98.00,98.00,98.00,98.00,"",1.00,1.00,1.00,"","PZ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"4221","CONDIMENTO P/ ALITAS A LA DIABLA EL CRIOLLO GRANEL","-",162.00,162.00,162.00,162.00,"",1.00,1.00,1.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5366","CONDIMENTO P/ BIRRIA MOY 1_KG","-",124.00,124.00,124.00,124.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5367","CONDIMENTO P/ BIRRIA MOY GRANEL","-",139.00,139.00,139.00,139.00,"",1.00,1.00,1.00,"","KG","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
"5364","CONDIMENTO P/ CHORIZO MOY 1_KG","-",88.00,88.00,88.00,88.00,"",1.00,1.00,1.00,"","PQ","COLORANTES, CONCENTRADOS Y SABORIZANTES",1
